"ONSET_YEAR","ONSET_MONTH","ONSET_DAY","COUNTRY","STATE","COUNTY_MUNI","SEROTYPE","SPECIES"
2003,NA,NA,"MEX","COA","escuintla",NA,"bovine"
2003,NA,NA,"MEX","COA","escuintla",NA,"bovine"
2003,NA,NA,"MEX","COA","jiquipilas",NA,"bovine"
2003,NA,NA,"MEX","COA","jiquipilas",NA,"bovine"
2003,NA,NA,"MEX","COA","la concordia",NA,"bovine"
2003,NA,NA,"MEX","COA","la concordia",NA,"bovine"
2003,NA,NA,"MEX","COA","la concordia",NA,"bovine"
2003,NA,NA,"MEX","COA","la concordia",NA,"bovine"
2003,NA,NA,"MEX","COA","la concordia",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2003,NA,NA,"MEX","COA","ostuacan",NA,"bovine"
2003,NA,NA,"MEX","COA","ostuacan",NA,"equine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tecpatan",NA,"bovine"
2003,NA,NA,"MEX","COA","tuxtla gutierrez",NA,"bovine"
2003,NA,NA,"MEX","COA","tuxtla gutierrez",NA,"bovine"
2003,NA,NA,"MEX","COA","tuxtla gutierrez",NA,"bovine"
2003,NA,NA,"MEX","COA","tuxtla gutierrez",NA,"bovine"
2003,NA,NA,"MEX","COA","villa corzo",NA,"bovine"
2003,NA,NA,"MEX","COA","villa corzo",NA,"bovine"
2003,NA,NA,"MEX","COA","villa corzo",NA,"bovine"
2003,NA,NA,"MEX","COA","villa corzo",NA,"bovine"
2003,NA,NA,"MEX","COA","villa corzo",NA,"bovine"
2003,NA,NA,"MEX","COA","villaflores",NA,"bovine"
2003,NA,NA,"MEX","COA","villaflores",NA,"bovine"
2003,NA,NA,"MEX","COA","villaflores",NA,"bovine"
2003,NA,NA,"MEX","COA","villaflores",NA,"bovine"
2003,NA,NA,"MEX","COA","villaflores",NA,"bovine"
2003,NA,NA,"MEX","CHH","comala",NA,"bovine"
2003,NA,NA,"MEX","CHH","villa de alvarez",NA,"bovine"
2003,NA,NA,"MEX","CHH","villa de alvarez",NA,"bovine"
2003,NA,NA,"MEX","HID","ixmiquilpan",NA,"bovine"
2003,NA,NA,"MEX","JAL","el limon",NA,"bovine"
2003,NA,NA,"MEX","JAL","la barca",NA,"bovine"
2003,NA,NA,"MEX","JAL","tequila",NA,"bovine"
2003,NA,NA,"MEX","JAL","tequila",NA,"bovine"
2003,NA,NA,"MEX","JAL","zapotlanejo",NA,"bovine"
2003,NA,NA,"MEX","MEX","tepotzotlan",NA,"bovine"
2003,NA,NA,"MEX","MIC","ixtlan",NA,"bovine"
2003,NA,NA,"MEX","MIC","ixtlan",NA,"bovine"
2003,NA,NA,"MEX","OAX","san pedro tapanatepec",NA,"bovine"
2003,NA,NA,"MEX","TAB","comalcalco",NA,"porcine"
2003,NA,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2003,NA,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2003,NA,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2003,NA,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2003,NA,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2003,NA,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2003,NA,NA,"MEX","TAB","tacotalpa",NA,"bovine"
2003,NA,NA,"MEX","TAB","tacotalpa",NA,"bovine"
2003,NA,NA,"MEX","TAB","tacotalpa",NA,"bovine"
2003,NA,NA,"MEX","TAB","teapa",NA,"bovine"
2003,NA,NA,"MEX","VER","ixhuacan de los reyes",NA,"bovine"
2003,NA,NA,"MEX","VER","minatitlan",NA,"porcine"
2003,NA,NA,"MEX","VER","san juan evangelista",NA,"bovine"
2003,NA,NA,"MEX","VER","santiago tuxtla",NA,"bovine"
2003,NA,NA,"MEX","VER","sayula de aleman",NA,"bovine"
2003,NA,NA,"MEX","VER","texistepec",NA,"bovine"
2003,NA,NA,"MEX","VER","texistepec",NA,"bovine"
2003,NA,NA,"MEX","VER","tlapacoyan",NA,"bovine"
2003,NA,NA,"MEX","CHS",NA,"NJ",NA
2003,NA,NA,"MEX","TAB",NA,"NJ",NA
2003,NA,NA,"MEX","VER",NA,"NJ",NA
2003,NA,NA,"MEX","MIC",NA,"NJ","bovine"
2004,7,NA,"MEX","COA","cintalapa",NA,"bovine"
2004,7,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2004,7,NA,"MEX","COA","villa corzo",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"bovine"
2004,7,NA,"MEX","COA","villaflores",NA,"porcine"
2004,9,NA,"MEX","COA","acala",NA,"bovine"
2004,9,NA,"MEX","COA","acala",NA,"bovine"
2004,9,NA,"MEX","COA","acala",NA,"bovine"
2004,9,NA,"MEX","COA","chiapa de corzo",NA,"bovine"
2004,9,NA,"MEX","COA","chiapa de corzo",NA,"bovine"
2004,9,NA,"MEX","COA","chiapa de corzo",NA,"bovine"
2004,9,NA,"MEX","MOR","jojutla",NA,"bovine"
2004,9,NA,"MEX","MOR","jojutla",NA,"bovine"
2004,12,NA,"MEX","GRO","ajuchitlan del progreso",NA,"bovine"
2004,12,NA,"MEX","GRO","cutzamala de pinzon",NA,"bovine"
2004,12,NA,"MEX","VER","acajete",NA,"bovine"
2004,NA,NA,"MEX","COA","chiapa de corzo",NA,"bovine"
2004,NA,NA,"MEX","COA","chiapa de corzo",NA,"bovine"
2004,NA,NA,"MEX","COA","ocozocoautla de espinosa",NA,"bovine"
2004,NA,NA,"MEX","COA","pijijiapan",NA,"bovine"
2004,NA,NA,"MEX","COL","chihuahua",NA,"bovine"
2004,NA,NA,"MEX","CHP","jimenez",NA,"bovine"
2004,NA,NA,"MEX","CHH","cuauhtemoc",NA,"bovine"
2004,NA,NA,"MEX","DUR","gomez palacio",NA,"bovine"
2004,NA,NA,"MEX","JAL","poncitlan",NA,"bovine"
2004,NA,NA,"MEX","MIC","tangancicuaro",NA,"bovine"
2004,NA,NA,"MEX","OAX",NA,NA,"bovine"
2004,NA,NA,"MEX","OAX","san juan guichicovi",NA,"bovine"
2004,NA,NA,"MEX","OAX","san juan guichicovi",NA,"equine"
2004,NA,NA,"MEX","OAX","san pedro tapanatepec",NA,"bovine"
2004,NA,NA,"MEX","SIN","culiacan",NA,"porcine"
2004,NA,NA,"MEX","TAB","balancan",NA,"bovine"
2004,NA,NA,"MEX","TAB","tacotalpa",NA,"bovine"
2004,NA,NA,"MEX","VER","alamo temapache",NA,"bovine"
2004,NA,NA,"MEX","VER","alamo temapache",NA,"bovine"
2004,NA,NA,"MEX","VER","alamo temapache",NA,"bovine"
2004,NA,NA,"MEX","VER","chicontepec",NA,"bovine"
2004,NA,NA,"MEX","VER","chicontepec",NA,"bovine"
2004,NA,NA,"MEX","VER","chontla",NA,"bovine"
2004,NA,NA,"MEX","VER","hueyapan de ocampo",NA,"bovine"
2004,NA,NA,"MEX","VER","martinez de la torre",NA,"bovine"
2004,NA,NA,"MEX","VER","naranjos amatlan",NA,"bovine"
2004,NA,NA,"MEX","VER","tantima",NA,"bovine"
2004,NA,NA,"MEX","VER","tantima",NA,"bovine"
2004,NA,NA,"MEX","VER","tres valles",NA,"bovine"
2004,NA,NA,"MEX","VER","tres valles",NA,"bovine"
2004,NA,NA,"MEX","VER","tuxpan",NA,"ovine"
2004,NA,NA,"MEX","CHS",NA,"NJ",NA
2004,NA,NA,"MEX","CHS",NA,"NJ",NA
2004,NA,NA,"MEX","CAM",NA,"NJ","bovine"
2004,NA,NA,"MEX","CHI",NA,"NJ","bovine"
2004,NA,NA,"MEX","JAL",NA,"NJ","bovine"
2004,NA,NA,"MEX","VER",NA,"NJ","bovine"
2004,NA,NA,"MEX","OAX",NA,"NJ",NA
2004,NA,NA,"MEX","TAB",NA,"NJ",NA
2004,NA,NA,"MEX","QUE",NA,"NJ",NA
2004,5,7,"USA","TX","reeves","NJ","equine"
2004,5,22,"USA","NM","eddy","NJ","equine"
2004,5,28,"USA","TX","val verde","NJ","equine"
2004,5,29,"USA","NM","eddy","NJ","equine"
2004,6,1,"USA","TX","dimmit","NJ","equine"
2004,6,1,"USA","TX","yoakum","NJ","equine"
2004,6,5,"USA","NM","eddy","NJ","equine"
2004,6,5,"USA","NM","eddy","NJ","equine"
2004,6,5,"USA","NM","eddy","NJ","equine"
2004,6,7,"USA","TX","starr","NJ","equine"
2004,6,7,"USA","NM","grant","NJ","equine"
2004,6,9,"USA","NM","eddy","NJ","equine"
2004,6,13,"USA","TX","uvalde","NJ","equine"
2004,6,16,"USA","TX","starr","NJ","equine"
2004,6,16,"USA","TX","starr","NJ","bovine and equine"
2004,6,17,"USA","TX","starr","NJ","equine"
2004,6,21,"USA","NM","valencia","NJ","equine"
2004,6,22,"USA","TX","starr","NJ","bovine"
2004,6,22,"USA","CO","douglas","NJ","equine"
2004,6,25,"USA","NM","valencia","NJ","equine"
2004,6,26,"USA","NM","valencia","NJ","equine"
2004,6,28,"USA","TX","kerr","NJ","equine"
2004,6,28,"USA","CO","las animas","NJ","equine"
2004,6,28,"USA","NM","san miguel","NJ","equine"
2004,6,30,"USA","NM","valencia","NJ","equine"
2004,6,NA,"USA","NM",NA,"NJ","equine"
2004,6,NA,"USA","NM",NA,"NJ","equine"
2004,6,NA,"USA","TX",NA,"NJ","bovine"
2004,7,1,"USA","CO","las animas","NJ","bovine and equine"
2004,7,1,"USA","CO","pueblo","NJ","equine"
2004,7,2,"USA","CO","pueblo","NJ","equine"
2004,7,3,"USA","CO","pueblo","NJ","equine"
2004,7,3,"USA","CO","pueblo","NJ","equine"
2004,7,4,"USA","NM","bernalillo","NJ","equine"
2004,7,5,"USA","NM","bernalillo","NJ","equine"
2004,7,5,"USA","NM","valencia","NJ","equine"
2004,7,5,"USA","NM","socorro","NJ","equine"
2004,7,6,"USA","NM","valencia","NJ","equine"
2004,7,8,"USA","CO","pueblo","NJ","equine"
2004,7,8,"USA","CO","park","NJ","equine"
2004,7,8,"USA","NM","valencia","NJ","camelid-llama"
2004,7,10,"USA","NM","bernalillo","NJ","equine"
2004,7,11,"USA","NM","bernalillo","NJ","equine"
2004,7,11,"USA","NM","bernalillo","NJ","equine"
2004,7,12,"USA","CO","pueblo","NJ","bovine"
2004,7,12,"USA","CO","pueblo","NJ","equine"
2004,7,12,"USA","NM","valencia","NJ","equine"
2004,7,13,"USA","NM","sandoval","NJ","equine"
2004,7,13,"USA","NM","valencia","NJ","equine"
2004,7,13,"USA","NM","valencia","NJ","equine"
2004,7,14,"USA","NM","bernalillo","NJ","equine"
2004,7,14,"USA","NM","valencia","NJ","equine"
2004,7,15,"USA","CO","adams","NJ","equine"
2004,7,15,"USA","CO","las animas","NJ","equine"
2004,7,16,"USA","CO","otero","NJ","equine"
2004,7,16,"USA","CO","pueblo","NJ","equine"
2004,7,16,"USA","NM","rio arriba","NJ","equine"
2004,7,16,"USA","NM","socorro","NJ","equine"
2004,7,17,"USA","NM","rio arriba","NJ","equine"
2004,7,17,"USA","NM","bernalillo","NJ","equine"
2004,7,17,"USA","NM","bernalillo","NJ","equine"
2004,7,18,"USA","NM","bernalillo","NJ","equine"
2004,7,19,"USA","CO","weld","NJ","equine"
2004,7,19,"USA","CO","pueblo","NJ","equine"
2004,7,19,"USA","CO","las animas","NJ","equine"
2004,7,19,"USA","NM","rio arriba","NJ","equine"
2004,7,19,"USA","NM","valencia","NJ","equine"
2004,7,20,"USA","CO","larimer","NJ","equine"
2004,7,20,"USA","NM","sandoval","NJ","equine"
2004,7,20,"USA","NM","bernalillo","NJ","equine"
2004,7,20,"USA","NM","valencia","NJ","equine"
2004,7,20,"USA","NM","socorro","NJ","equine"
2004,7,21,"USA","TX","kerr","NJ","equine"
2004,7,21,"USA","CO","pueblo","NJ","equine"
2004,7,21,"USA","CO","pueblo","NJ","bovine"
2004,7,21,"USA","CO","costilla","NJ","equine"
2004,7,21,"USA","NM","rio arriba","NJ","equine"
2004,7,22,"USA","CO","pueblo","NJ","bovine"
2004,7,22,"USA","CO","pueblo","NJ","equine"
2004,7,22,"USA","CO","weld","NJ","equine"
2004,7,22,"USA","CO","weld","NJ","equine"
2004,7,22,"USA","CO","fremont","NJ","equine"
2004,7,23,"USA","CO","pueblo","NJ","bovine"
2004,7,23,"USA","CO","el paso","NJ","equine"
2004,7,23,"USA","CO","pueblo","NJ","equine"
2004,7,23,"USA","NM","taos","NJ","equine"
2004,7,23,"USA","NM","rio arriba","NJ","equine"
2004,7,23,"USA","NM","santa fe","NJ","equine"
2004,7,24,"USA","CO","pueblo","NJ","equine"
2004,7,24,"USA","CO","pueblo","NJ","equine"
2004,7,24,"USA","CO","weld","NJ","equine"
2004,7,24,"USA","NM","rio arriba","NJ","equine"
2004,7,24,"USA","NM","santa fe","NJ","equine"
2004,7,24,"USA","NM","santa fe","NJ","equine"
2004,7,24,"USA","NM","rio arriba","NJ","equine"
2004,7,24,"USA","NM","sandoval","NJ","equine"
2004,7,25,"USA","CO","weld","NJ","equine"
2004,7,25,"USA","NM","rio arriba","NJ","equine"
2004,7,26,"USA","CO","adams","NJ","equine"
2004,7,26,"USA","NM","mora","NJ","equine"
2004,7,26,"USA","NM","rio arriba","NJ","equine"
2004,7,26,"USA","NM","socorro","NJ","equine"
2004,7,27,"USA","CO","fremont","NJ","equine"
2004,7,27,"USA","NM","taos","NJ","equine"
2004,7,27,"USA","NM","rio arriba","NJ","equine"
2004,7,27,"USA","NM","rio arriba","NJ","equine"
2004,7,28,"USA","CO","otero","NJ","bovine"
2004,7,28,"USA","CO","fremont","NJ","equine"
2004,7,28,"USA","CO","fremont","NJ","equine"
2004,7,28,"USA","CO","fremont","NJ","equine"
2004,7,28,"USA","NM","bernalillo","NJ","equine"
2004,7,29,"USA","CO","fremont","NJ","equine"
2004,7,29,"USA","NM","santa fe","NJ","equine"
2004,7,29,"USA","NM","rio arriba","NJ","equine"
2004,7,30,"USA","CO","weld","NJ","bovine"
2004,7,30,"USA","CO","boulder","NJ","equine"
2004,7,30,"USA","CO","fremont","NJ","equine"
2004,7,31,"USA","CO","fremont","NJ","equine"
2004,7,31,"USA","NM","valencia","NJ","equine"
2004,7,NA,"USA","CO",NA,"NJ","bovine"
2004,7,NA,"USA","CO",NA,"NJ","bovine"
2004,7,NA,"USA","CO",NA,"NJ","bovine"
2004,7,NA,"USA","CO",NA,"NJ","equine"
2004,7,NA,"USA","CO",NA,"NJ","equine"
2004,7,NA,"USA","CO",NA,"NJ","equine"
2004,7,NA,"USA","CO",NA,"NJ","equine"
2004,7,NA,"USA","NM",NA,"NJ","equine"
2004,7,NA,"USA","NM",NA,"NJ","equine"
2004,7,NA,"USA","TX",NA,"NJ","equine"
2004,7,NA,"USA","TX",NA,"NJ","equine"
2004,8,1,"USA","CO","fremont","NJ","equine"
2004,8,1,"USA","NM","taos","NJ","equine"
2004,8,1,"USA","NM","santa fe","NJ","equine"
2004,8,2,"USA","CO","adams","NJ","equine"
2004,8,2,"USA","CO","fremont","NJ","bovine"
2004,8,2,"USA","NM","rio arriba","NJ","equine"
2004,8,2,"USA","NM","rio arriba","NJ","equine"
2004,8,3,"USA","CO","jefferson","NJ","equine"
2004,8,4,"USA","CO","pueblo","NJ","equine"
2004,8,4,"USA","CO","adams","NJ","equine"
2004,8,4,"USA","NM","rio arriba","NJ","equine"
2004,8,5,"USA","CO","fremont","NJ","equine"
2004,8,6,"USA","CO","boulder","NJ","equine"
2004,8,6,"USA","NM","santa fe","NJ","equine"
2004,8,6,"USA","NM","bernalillo","NJ","equine"
2004,8,7,"USA","CO","huerfano","NJ","equine"
2004,8,7,"USA","CO","huerfano","NJ","equine"
2004,8,8,"USA","CO","larimer","NJ","equine"
2004,8,8,"USA","NM","santa fe","NJ","equine"
2004,8,8,"USA","NM","santa fe","NJ","bovine"
2004,8,8,"USA","NM","santa fe","NJ","equine"
2004,8,10,"USA","CO","weld","NJ","equine"
2004,8,10,"USA","CO","fremont","NJ","camelid-alpaca"
2004,8,10,"USA","CO","fremont","NJ","equine"
2004,8,11,"USA","CO","jefferson","NJ","equine"
2004,8,11,"USA","CO","jefferson","NJ","equine"
2004,8,11,"USA","CO","boulder","NJ","equine"
2004,8,11,"USA","CO","fremont","NJ","equine"
2004,8,11,"USA","CO","jefferson","NJ","bovine"
2004,8,11,"USA","NM","taos","NJ","equine"
2004,8,11,"USA","NM","santa fe","NJ","equine"
2004,8,11,"USA","CO","rio grande","NJ","bovine"
2004,8,11,"USA","CO","rio grande","NJ","bovine"
2004,8,12,"USA","TX","kerr","NJ","equine"
2004,8,12,"USA","CO","otero","NJ","equine"
2004,8,13,"USA","NM","taos","NJ","equine"
2004,8,13,"USA","NM","santa fe","NJ","equine"
2004,8,13,"USA","NM","rio arriba","NJ","equine"
2004,8,14,"USA","CO","weld","NJ","equine"
2004,8,14,"USA","CO","fremont","NJ","equine"
2004,8,15,"USA","CO","larimer","NJ","equine"
2004,8,15,"USA","NM","los alamos","NJ","equine"
2004,8,16,"USA","TX","bandera","NJ","equine"
2004,8,16,"USA","CO","larimer","NJ","equine"
2004,8,16,"USA","CO","larimer","NJ","equine"
2004,8,16,"USA","CO","larimer","NJ","equine"
2004,8,17,"USA","CO","larimer","NJ","equine"
2004,8,17,"USA","CO","larimer","NJ","equine"
2004,8,17,"USA","CO","huerfano","NJ","equine"
2004,8,17,"USA","CO","larimer","NJ","bovine"
2004,8,17,"USA","CO","boulder","NJ","equine"
2004,8,17,"USA","CO","rio grande","NJ","bovine"
2004,8,19,"USA","NM","santa fe","NJ","equine"
2004,8,20,"USA","CO","larimer","NJ","bovine"
2004,8,20,"USA","NM","taos","NJ","equine"
2004,8,21,"USA","CO","larimer","NJ","equine"
2004,8,21,"USA","CO","larimer","NJ","equine"
2004,8,21,"USA","CO","larimer","NJ","equine"
2004,8,22,"USA","NM","rio arriba","NJ","equine"
2004,8,23,"USA","TX","kerr","NJ","equine"
2004,8,23,"USA","CO","larimer","NJ","equine"
2004,8,23,"USA","CO","rio grande","NJ","bovine"
2004,8,23,"USA","CO","la plata","NJ","equine"
2004,8,24,"USA","CO","boulder","NJ","equine"
2004,8,24,"USA","CO","larimer","NJ","equine"
2004,8,25,"USA","CO","fremont","NJ","equine"
2004,8,25,"USA","CO","boulder","NJ","equine"
2004,8,25,"USA","CO","rio grande","NJ","bovine"
2004,8,25,"USA","CO","mineral","NJ","bovine"
2004,8,26,"USA","CO","larimer","NJ","equine"
2004,8,26,"USA","CO","boulder","NJ","equine"
2004,8,26,"USA","CO","rio grande","NJ","equine"
2004,8,27,"USA","CO","larimer","NJ","equine"
2004,8,27,"USA","CO","larimer","NJ","equine"
2004,8,29,"USA","CO","adams","NJ","equine"
2004,8,29,"USA","CO","fremont","NJ","equine"
2004,8,29,"USA","CO","rio grande","NJ","bovine"
2004,8,30,"USA","CO","larimer","NJ","equine"
2004,8,31,"USA","CO","larimer","NJ","equine"
2004,8,31,"USA","CO","rio grande","NJ","bovine"
2004,8,31,"USA","CO","rio grande","NJ","equine"
2004,8,NA,"USA","CO",NA,"NJ","bovine"
2004,8,NA,"USA","CO",NA,"NJ","equine"
2004,8,NA,"USA","CO",NA,"NJ","cameline"
2004,8,NA,"USA","CO",NA,"NJ","bovine"
2004,8,NA,"USA","CO",NA,"NJ","equine"
2004,8,NA,"USA","CO",NA,"NJ","bovine"
2004,8,NA,"USA","CO",NA,"NJ","bovine"
2004,8,NA,"USA","CO",NA,"NJ","equine"
2004,8,NA,"USA","CO",NA,"NJ","equine"
2004,8,NA,"USA","CO",NA,"NJ","equine"
2004,8,NA,"USA","NM",NA,"NJ","equine"
2004,8,NA,"USA","NM",NA,"NJ","equine"
2004,9,1,"USA","CO","larimer","NJ","bovine"
2004,9,5,"USA","CO","boulder","NJ","equine"
2004,9,5,"USA","CO","larimer","NJ","equine"
2004,9,6,"USA","CO","boulder","NJ","equine"
2004,9,6,"USA","CO","boulder","NJ","equine"
2004,9,6,"USA","CO","boulder","NJ","equine"
2004,9,9,"USA","CO","larimer","NJ","equine"
2004,9,11,"USA","CO","douglas","NJ","equine"
2004,9,11,"USA","CO","larimer","NJ","equine"
2004,9,12,"USA","CO","weld","NJ","bovine"
2004,9,12,"USA","CO","boulder","NJ","equine"
2004,9,12,"USA","CO","la plata","NJ","equine"
2004,9,13,"USA","CO","fremont","NJ","equine"
2004,9,13,"USA","CO","teller","NJ","equine"
2004,9,14,"USA","CO","otero","NJ","bovine"
2004,9,14,"USA","CO","boulder","NJ","equine"
2004,9,14,"USA","CO","la plata","NJ","equine"
2004,9,14,"USA","CO","la plata","NJ","equine"
2004,9,15,"USA","CO","weld","NJ","equine"
2004,9,15,"USA","CO","boulder","NJ","equine"
2004,9,22,"USA","CO","boulder","NJ","equine"
2004,9,22,"USA","CO","larimer","NJ","bovine"
2004,9,24,"USA","CO","el paso","NJ","equine"
2004,9,24,"USA","CO","boulder","NJ","equine"
2004,9,25,"USA","CO","adams","NJ","equine"
2004,9,25,"USA","CO","weld","NJ","equine"
2004,9,25,"USA","CO","weld","NJ","equine"
2004,9,25,"USA","CO","boulder","NJ","equine"
2004,9,25,"USA","CO","larimer","NJ","equine"
2004,9,25,"USA","CO","mesa","NJ","equine"
2004,9,26,"USA","CO","larimer","NJ","equine"
2004,9,27,"USA","CO","otero","NJ","bovine"
2004,9,27,"USA","CO","boulder","NJ","equine"
2004,9,27,"USA","CO","boulder","NJ","equine"
2004,9,28,"USA","CO","weld","NJ","equine"
2004,9,29,"USA","CO","boulder","NJ","bovine"
2004,9,30,"USA","CO","el paso","NJ","equine"
2004,9,30,"USA","CO","jefferson","NJ","equine"
2004,9,NA,"USA","CO",NA,"NJ","equine"
2004,10,1,"USA","CO","boulder","NJ","equine"
2004,10,2,"USA","CO","douglas","NJ","equine"
2004,10,2,"USA","CO","mesa","NJ","equine"
2004,10,3,"USA","CO","weld","NJ","equine"
2004,10,3,"USA","CO","weld","NJ","equine"
2004,10,4,"USA","CO","mesa","NJ","equine"
2004,10,5,"USA","CO","boulder","NJ","equine"
2004,10,5,"USA","CO","la plata","NJ","equine"
2004,10,6,"USA","CO","weld","NJ","equine"
2004,10,9,"USA","CO","weld","NJ","equine"
2004,10,9,"USA","CO","boulder","NJ","equine"
2004,10,9,"USA","CO","routt","NJ","equine"
2004,10,10,"USA","CO","weld","NJ","equine"
2004,10,10,"USA","CO","larimer","NJ","equine"
2004,10,10,"USA","CO","larimer","NJ","equine"
2004,10,10,"USA","CO","boulder","NJ","equine"
2004,10,12,"USA","CO","montezuma","NJ","equine"
2004,10,13,"USA","CO","weld","NJ","bovine"
2004,10,13,"USA","CO","weld","NJ","equine"
2004,10,14,"USA","CO","larimer","NJ","equine"
2004,10,14,"USA","CO","boulder","NJ","equine"
2004,10,14,"USA","CO","boulder","NJ","equine"
2004,10,15,"USA","CO","larimer","NJ","equine"
2004,10,15,"USA","CO","boulder","NJ","equine"
2004,10,15,"USA","CO","larimer","NJ","equine"
2004,10,16,"USA","CO","weld","NJ","equine"
2004,10,16,"USA","CO","larimer","NJ","equine"
2004,10,17,"USA","CO","weld","NJ","equine"
2004,10,18,"USA","CO","weld","NJ","bovine"
2004,10,18,"USA","CO","larimer","NJ","equine"
2004,10,18,"USA","CO","boulder","NJ","equine"
2004,10,18,"USA","CO","boulder","NJ","equine"
2004,10,18,"USA","CO","boulder","NJ","equine"
2004,10,18,"USA","CO","boulder","NJ","equine"
2004,10,19,"USA","CO","larimer","NJ","bovine"
2004,10,20,"USA","CO","boulder","NJ","equine"
2004,10,21,"USA","CO","weld","NJ","equine"
2004,10,21,"USA","CO","weld","NJ","bovine"
2004,10,23,"USA","CO","weld","NJ","bovine"
2004,10,24,"USA","CO","lincoln","NJ","equine"
2004,10,24,"USA","CO","weld","NJ","equine"
2004,10,24,"USA","CO","douglas","NJ","equine"
2004,10,25,"USA","CO","boulder","NJ","equine"
2004,10,27,"USA","CO","boulder","NJ","equine"
2004,10,28,"USA","CO","montezuma","NJ","equine"
2004,10,29,"USA","CO","larimer","NJ","equine"
2004,10,31,"USA","CO","larimer","NJ","equine"
2004,10,NA,"USA","CO",NA,"NJ","equine"
2004,10,NA,"USA","CO",NA,"NJ","equine"
2004,11,1,"USA","CO","larimer","NJ","equine"
2004,11,1,"USA","CO","larimer","NJ","equine"
2004,11,2,"USA","CO","fremont","NJ","bovine"
2004,11,7,"USA","CO","el paso","NJ","equine"
2004,11,7,"USA","CO","larimer","NJ","equine"
2004,11,8,"USA","NM","san juan","NJ","equine"
2004,11,10,"USA","CO","weld","NJ","equine"
2004,11,10,"USA","CO","boulder","NJ","equine"
2004,11,10,"USA","CO","boulder","NJ","equine"
2004,11,14,"USA","NM","valencia","NJ","equine"
2004,11,19,"USA","CO","weld","NJ","equine"
2004,11,NA,"USA","CO",NA,"NJ","equine"
2004,11,NA,"USA","NM",NA,"NJ","equine"
2004,NA,NA,"USA","CO",NA,"NJ",NA
2005,1,NA,"MEX","GRO","huamuxtitlan",NA,"bovine"
2005,8,NA,"MEX","COA","tumbala",NA,"porcine"
2005,9,NA,"MEX","TAB","cardenas",NA,"porcine"
2005,9,NA,"MEX","TAB","cardenas",NA,"porcine"
2005,9,NA,"MEX","TAB","centro",NA,"bovine"
2005,9,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2005,10,NA,"MEX","COA","pijijiapan",NA,"bovine"
2005,10,NA,"MEX","TAB","huimanguillo",NA,"bovine"
2005,11,NA,"MEX","COA","catazaja",NA,"porcine"
2005,11,NA,"MEX","COA","mapastepec",NA,"bovine"
2005,11,NA,"MEX","COA","pijijiapan",NA,"bovine"
2005,11,NA,"MEX","COA","pijijiapan",NA,"bovine"
2005,11,NA,"MEX","COA","pijijiapan",NA,"bovine"
2005,11,NA,"MEX","TAB","emiliano zapata",NA,"bovine"
2005,11,NA,"MEX","TAB","tacotalpa",NA,"bovine"
2005,12,NA,"MEX","CAM","carmen",NA,"bovine"
2005,12,NA,"MEX","OAX","reforma de pineda",NA,"bovine"
2005,12,NA,"MEX","OAX","reforma de pineda",NA,"bovine"
2005,12,NA,"MEX","TAB","jonuta",NA,"bovine"
2005,5,NA,"MEX","TAB","centro","NJ","bovine"
2005,9,NA,"MEX","TAB","huimanguillo","NJ","bovine"
